RecordTimeStamp,SystemIsPauseNow,LastOfflineWokerId,CurrentSystemTick
1644420151,0,-,492,
1644420151,0,-,493,
1644420151,0,-,494,
1644420152,0,-,495,
1644420152,0,-,496,
1644420153,0,-,497,
1644420153,0,-,498,
1644420153,0,-,499,
1644420153,0,-,500,
1644420154,0,-,501,
1644420154,0,-,502,
1644420154,0,-,503,
1644420154,0,-,504,
1644420154,0,-,505,
1644420155,0,-,506,
1644420155,0,-,507,
1644420155,0,-,508,
1644420156,0,-,509,
1644420156,0,-,510,
1644420156,0,-,511,
1644420156,0,-,512,
1644420156,0,-,513,
1644420157,0,-,514,
1644420157,0,-,515,
1644420157,0,-,516,
1644420158,0,-,517,
1644420158,0,-,518,
1644420158,0,-,519,
1644420158,0,-,520,
1644420158,0,-,521,
1644420159,0,-,522,
1644420159,0,-,523,
1644420159,0,-,524,
1644420159,0,-,525,
1644420160,0,-,526,
1644420160,0,-,527,
1644420160,0,-,528,
1644420160,0,-,529,
1644420161,0,-,530,
1644420161,0,-,531,
1644420161,0,-,532,
1644420161,0,-,533,
1644420161,0,-,534,
1644420162,0,-,535,
1644420162,0,-,536,
1644420162,0,-,537,
1644420162,0,-,538,
1644420163,0,-,539,
1644420163,0,-,540,
1644420163,0,-,541,
1644420163,0,-,542,
1644420164,0,-,543,
1644420164,0,-,544,
1644420164,0,-,545,
1644420164,0,-,546,
1644420165,0,-,547,
1644420165,0,-,548,
1644420165,0,-,549,
1644420165,0,-,550,
1644420165,0,-,551,
1644420166,0,-,552,
1644420166,0,-,553,
1644420166,0,-,554,
1644420166,0,-,555,
1644420167,0,-,556,
1644420167,0,-,557,
1644420167,0,-,558,
1644420167,0,-,559,
1644420168,0,-,560,
1644420168,0,-,561,
1644420168,0,-,562,
1644420168,0,-,563,
1644420168,0,-,564,
1644420169,0,-,565,
1644420169,0,-,566,
1644420169,0,-,567,
1644420170,0,-,568,
1644420170,0,-,569,
1644420170,0,-,570,
1644420170,0,-,571,
1644420170,0,-,572,
1644420171,0,-,573,
1644420171,0,-,574,
1644420171,0,-,575,
1644420171,0,-,576,
1644420172,0,-,577,
1644420172,0,-,578,
1644420172,0,-,579,
1644420172,0,-,580,
1644420172,0,-,581,
1644420173,0,-,582,
1644420173,0,-,583,
1644420173,0,-,584,
1644420173,0,-,585,
1644420173,0,-,586,
1644420174,0,-,587,
1644420174,0,-,588,
1644420174,0,-,589,
1644420174,0,-,590,
1644420174,0,-,591,
1644420175,0,-,592,
1644420175,0,-,593,
1644420175,0,-,594,
1644420175,0,-,595,
1644420176,0,-,596,
1644420176,0,-,597,
1644420176,0,-,598,
1644420176,0,-,599,
1644420177,0,-,600,
1644420177,0,-,601,
1644420177,0,-,602,
1644420177,0,-,603,
1644420178,0,-,604,
1644420178,0,-,605,
1644420179,0,-,606,
1644420179,0,-,607,
1644420179,0,-,608,
1644420179,0,-,609,
1644420180,0,-,610,
1644420180,0,-,611,
1644420180,0,-,612,
1644420180,0,-,613,
1644420181,0,-,614,
1644420181,0,-,615,
1644420181,0,-,616,
1644420181,0,-,617,
1644420182,0,-,618,
1644420182,0,-,619,
1644420182,0,-,620,
1644420182,0,-,621,
1644420182,0,-,622,
1644420183,0,-,623,
1644420183,0,-,624,
1644420183,0,-,625,
1644420184,0,-,626,
1644420184,0,-,627,
1644420184,0,-,628,
1644420184,0,-,629,
1644420184,0,-,630,
1644420184,0,-,631,
1644420185,0,-,632,
1644420185,0,-,633,
1644420186,0,-,634,
1644420186,0,-,635,
1644420186,0,-,636,
1644420186,0,-,637,
1644420186,0,-,638,
1644420187,0,-,639,
1644420187,0,-,640,
1644420187,0,-,641,
1644420187,0,-,642,
1644420188,0,-,643,
1644420188,0,-,644,
1644420188,0,-,645,
1644420188,0,-,646,
1644420189,0,-,647,
1644420189,0,-,648,
1644420189,0,-,649,
1644420189,0,-,650,
1644420189,0,-,651,
1644420190,0,-,652,
1644420190,0,-,653,
1644420190,0,-,654,
1644420190,0,-,655,
1644420191,0,-,656,
1644420191,0,-,657,
1644420191,0,-,658,
1644420191,0,-,659,
1644420192,0,-,660,
1644420192,0,-,661,
1644420192,0,-,662,
1644420192,0,-,663,
1644420192,0,-,664,
1644420193,0,-,665,
1644420193,0,-,666,
1644420193,0,-,667,
1644420193,0,-,668,
1644420193,0,-,669,
1644420194,0,-,670,
1644420194,0,-,671,
1644420194,0,-,672,
1644420194,0,-,673,
1644420194,0,-,674,
1644420194,0,-,675,
1644420195,0,-,676,
1644420195,0,-,677,
1644420195,0,-,678,
1644420196,0,-,679,
1644420196,0,-,680,
1644420196,0,-,681,
1644420196,0,-,682,
1644420196,0,-,683,
1644420196,0,-,684,
1644420197,0,-,685,
1644420197,0,-,686,
1644420197,0,-,687,
1644420198,0,-,688,
1644420198,0,-,689,
1644420198,0,-,690,
1644420198,0,-,691,
1644420198,0,-,692,
1644420199,0,-,693,
1644420199,0,-,694,
1644420199,0,-,695,
1644420199,0,-,696,
1644420200,0,-,697,
1644420200,0,-,698,
1644420200,0,-,699,
1644420201,0,-,700,
1644420201,0,-,701,
1644420201,0,-,702,
1644420201,0,-,703,
1644420201,0,-,704,
1644420202,0,-,705,
1644420202,0,-,706,
1644420202,0,-,707,
1644420202,0,-,708,
1644420203,0,-,709,
1644420203,0,-,710,
1644420203,0,-,711,
1644420203,0,-,712,
1644420203,0,-,713,
1644420204,0,-,714,
1644420204,0,-,715,
1644420204,0,-,716,
1644420205,0,-,717,
1644420205,0,-,718,
1644420205,0,-,719,
1644420205,0,-,720,
1644420205,0,-,721,
1644420206,0,-,722,
1644420206,0,-,723,
1644420206,0,-,724,
1644420207,0,-,725,
1644420207,0,-,726,
1644420207,0,-,727,
1644420207,0,-,728,
1644420207,0,-,729,
1644420208,0,-,730,
1644420208,0,-,731,
1644420208,0,-,732,
1644420208,0,-,733,
1644420209,0,-,734,
1644420209,0,-,735,
1644420209,0,-,736,
1644420209,0,-,737,
1644420210,0,-,738,
1644420210,0,-,739,
1644420210,0,-,740,
1644420210,0,-,741,
1644420210,0,-,742,
1644420210,0,-,743,
1644420211,0,-,744,
1644420211,0,-,745,
1644420211,0,-,746,
1644420211,0,-,747,
1644420212,0,-,748,
1644420212,0,-,749,
1644420212,0,-,750,
1644420212,0,-,751,
1644420213,0,-,752,
1644420213,0,-,753,
1644420213,0,-,754,
1644420213,0,-,755,
1644420214,0,-,756,
1644420214,0,-,757,
1644420214,0,-,758,
1644420214,0,-,759,
1644420215,0,-,760,
1644420215,0,-,761,
1644420215,0,-,762,
1644420215,0,-,763,
1644420216,0,-,764,
1644420216,0,-,765,
1644420216,0,-,766,
1644420216,0,-,767,
1644420216,0,-,768,
1644420217,0,-,769,
1644420217,0,-,770,
1644420217,0,-,771,
1644420217,0,-,772,
1644420218,0,-,773,
1644420218,0,-,774,
1644420218,0,-,775,
1644420218,0,-,776,
1644420218,0,-,777,
1644420218,0,-,778,
1644420219,0,-,779,
1644420219,0,-,780,
1644420219,0,-,781,
1644420219,0,-,782,
1644420219,0,-,783,
1644420219,0,-,784,
1644420220,0,-,785,
1644420220,0,-,786,
1644420220,0,-,787,
1644420221,0,-,788,
1644420221,0,-,789,
1644420221,0,-,790,
1644420221,0,-,791,
1644420221,0,-,792,
1644420222,0,-,793,
1644420222,0,-,794,
1644420222,0,-,795,
1644420222,0,-,796,
1644420222,0,-,797,
1644420222,0,-,798,
1644420223,0,-,799,
1644420223,0,-,800,
1644420223,0,-,801,
1644420223,0,-,802,
1644420223,0,-,803,
1644420224,0,-,804,
1644420224,0,-,805,
1644420224,0,-,806,
1644420225,0,-,807,
1644420225,0,-,808,
1644420225,0,-,809,
1644420225,0,-,810,
1644420225,0,-,811,
1644420226,0,-,812,
1644420226,0,-,813,
1644420226,0,-,814,
1644420226,0,-,815,
1644420226,0,-,816,
1644420226,0,-,817,
1644420227,0,-,818,
1644420227,0,-,819,
1644420227,0,-,820,
1644420227,0,-,821,
1644420227,0,-,822,
1644420228,0,-,823,
1644420228,0,-,824,
1644420229,0,-,825,
1644420229,0,-,826,
1644420229,0,-,827,
1644420229,0,-,828,
1644420229,0,-,829,
1644420229,0,-,830,
1644420230,0,-,831,
1644420230,0,-,832,
1644420230,0,-,833,
1644420230,0,-,834,
1644420230,0,-,835,
1644420231,0,-,836,
1644420231,0,-,837,
1644420232,0,-,838,
1644420232,0,-,839,
1644420233,0,-,840,
1644420233,0,-,841,
1644420233,0,-,842,
1644420233,0,-,843,
1644420233,0,-,844,
1644420234,0,-,845,
1644420234,0,-,846,
1644420234,0,-,847,
1644420234,0,-,848,
1644420235,0,-,849,
1644420235,0,-,850,
1644420235,0,-,851,
1644420235,0,-,852,
1644420235,0,-,853,
1644420235,0,-,854,
1644420235,0,-,855,
1644420236,0,-,856,
1644420236,0,-,857,
1644420236,0,-,858,
1644420236,0,-,859,
1644420236,0,-,860,
1644420237,0,-,861,
1644420237,0,-,862,
1644420237,0,-,863,
1644420237,0,-,864,
1644420238,0,-,865,
1644420238,0,-,866,
1644420238,0,-,867,
1644420238,0,-,868,
1644420238,0,-,869,
1644420239,0,-,870,
1644420239,0,-,871,
1644420239,0,-,872,
1644420240,0,-,873,
1644420240,0,-,874,
1644420240,0,-,875,
1644420241,0,-,876,
1644420241,0,-,877,
1644420242,0,-,878,
1644420242,0,-,879,
1644420242,0,-,880,
1644420242,0,-,881,
1644420242,0,-,882,
1644420242,0,-,883,
1644420243,0,-,884,
1644420243,0,-,885,
1644420244,0,-,886,
1644420244,0,-,887,
1644420244,0,-,888,
1644420244,0,-,889,
1644420244,0,-,890,
1644420245,0,-,891,
1644420245,0,-,892,
1644420245,0,-,893,
1644420245,0,-,894,
1644420246,0,-,895,
1644420246,0,-,896,
1644420246,0,-,897,
1644420246,0,-,898,
1644420246,0,-,899,
1644420247,0,-,900,
1644420247,0,-,901,
1644420247,0,-,902,
1644420247,0,-,903,
1644420247,0,-,904,
1644420248,0,-,905,
1644420248,0,-,906,
1644420248,0,-,907,
1644420248,0,-,908,
1644420248,0,-,909,
1644420249,0,-,910,
1644420249,0,-,911,
1644420249,0,-,912,
1644420250,0,-,913,
1644420250,0,-,914,
1644420250,0,-,915,
1644420250,0,-,916,
1644420250,0,-,917,
1644420251,0,-,918,
1644420251,0,-,919,
1644420251,0,-,920,
1644420252,0,-,921,
1644420252,0,-,922,
1644420252,0,-,923,
1644420253,0,-,924,
1644420253,0,-,925,
1644420253,0,-,926,
1644420253,0,-,927,
1644420254,0,-,928,
1644420254,0,-,929,
1644420254,0,-,930,
1644420254,0,-,931,
1644420255,0,-,932,
1644420255,0,-,933,
1644420255,0,-,934,
1644420255,0,-,935,
1644420256,0,-,936,
1644420256,0,-,937,
1644420256,0,-,938,
1644420256,0,-,939,
1644420257,0,-,940,
1644420257,0,-,941,
1644420257,0,-,942,
1644420257,0,-,943,
1644420257,0,-,944,
1644420257,0,-,945,
1644420257,0,-,946,
1644420258,0,-,947,
1644420258,0,-,948,
1644420258,0,-,949,
1644420259,0,-,950,
1644420259,0,-,951,
1644420259,0,-,952,
1644420259,0,-,953,
1644420259,0,-,954,
1644420260,0,-,955,
1644420260,0,-,956,
1644420260,0,-,957,
1644420260,0,-,958,
1644420261,0,-,959,
1644420261,0,-,960,
1644420261,0,-,961,
1644420261,0,-,962,
1644420261,0,-,963,
1644420261,0,-,964,
1644420262,0,-,965,
1644420262,0,-,966,
1644420262,0,-,967,
1644420262,0,-,968,
1644420262,0,-,969,
1644420262,0,-,970,
1644420263,0,-,971,
1644420263,0,-,972,
1644420263,0,-,973,
1644420263,0,-,974,
1644420264,0,-,975,
1644420264,0,-,976,
1644420264,0,-,977,
1644420264,0,-,978,
1644420264,0,-,979,
1644420264,0,-,980,
1644420265,0,-,981,
1644420265,0,-,982,
1644420265,0,-,983,
1644420266,0,-,984,
1644420266,0,-,985,
1644420266,0,-,986,
1644420266,0,-,987,
1644420266,0,-,988,
1644420267,0,-,989,
1644420267,0,-,990,
1644420267,0,-,991,
1644420267,0,-,992,
1644420267,0,-,993,
1644420267,0,-,994,
1644420267,0,-,995,
1644420268,0,-,996,
1644420268,0,-,997,
1644420268,0,-,998,
1644420268,0,-,999,
1644420268,0,-,1000,
1644420268,0,-,1001,
1644420268,0,-,1002,
1644420268,0,-,1003,
1644420269,0,-,1004,
1644420269,0,-,1005,
1644420269,0,-,1006,
1644420269,0,-,1007,
1644420269,0,-,1008,
1644420269,0,-,1009,
1644420270,0,-,1010,
1644420270,0,-,1011,
1644420270,0,-,1012,
1644420270,0,-,1013,
1644420271,0,-,1014,
1644420271,0,-,1015,
1644420271,0,-,1016,
1644420271,0,-,1017,
1644420271,0,-,1018,
1644420272,0,-,1019,
1644420272,0,-,1020,
1644420272,0,-,1021,
1644420272,0,-,1022,
1644420273,0,-,1023,
1644420273,0,-,1024,
1644420273,0,-,1025,
1644420273,0,-,1026,
1644420274,0,-,1027,
1644420274,0,-,1028,
1644420274,0,-,1029,
1644420274,0,-,1030,
1644420274,0,-,1031,
1644420274,0,-,1032,
1644420274,0,-,1033,
1644420274,0,-,1034,
1644420274,0,-,1035,
1644420275,0,-,1036,
1644420275,0,-,1037,
1644420275,0,-,1038,
1644420275,0,-,1039,
1644420276,0,-,1040,
1644420276,0,-,1041,
1644420276,0,-,1042,
1644420276,0,-,1043,
1644420276,0,-,1044,
1644420276,0,-,1045,
1644420277,0,-,1046,
1644420277,0,-,1047,
1644420277,0,-,1048,
1644420277,0,-,1049,
1644420277,0,-,1050,
1644420277,0,-,1051,
1644420278,0,-,1052,
1644420278,0,-,1053,
1644420278,0,-,1054,
1644420278,0,-,1055,
1644420278,0,-,1056,
1644420278,0,-,1057,
1644420279,0,-,1058,
1644420279,0,-,1059,
1644420280,0,-,1060,
1644420280,0,-,1061,
1644420280,0,-,1062,
1644420280,0,-,1063,
1644420281,0,-,1064,
1644420281,0,-,1065,
1644420281,0,-,1066,
1644420281,0,-,1067,
1644420282,0,-,1068,
1644420282,0,-,1069,
1644420282,0,-,1070,
1644420282,0,-,1071,
1644420282,0,-,1072,
1644420283,0,-,1073,
1644420283,0,-,1074,
1644420283,0,-,1075,
1644420283,0,-,1076,
1644420283,0,-,1077,
1644420284,0,-,1078,
1644420284,0,-,1079,
1644420285,0,-,1080,
1644420285,0,-,1081,
1644420285,0,-,1082,
1644420285,0,-,1083,
1644420285,0,-,1084,
1644420286,0,-,1085,
1644420286,0,-,1086,
1644420286,0,-,1087,
1644420286,0,-,1088,
1644420286,0,-,1089,
1644420286,0,-,1090,
1644420286,0,-,1091,
1644420287,0,-,1092,
1644420287,0,-,1093,
1644420287,0,-,1094,
1644420287,0,-,1095,
1644420287,0,-,1096,
1644420288,0,-,1097,
1644420288,0,-,1098,
1644420288,0,-,1099,
1644420288,0,-,1100,
1644420288,0,-,1101,
1644420288,0,-,1102,
1644420289,0,-,1103,
1644420289,0,-,1104,
1644420289,0,-,1105,
1644420289,0,-,1106,
1644420289,0,-,1107,
1644420289,0,-,1108,
1644420289,0,-,1109,
1644420289,0,-,1110,
1644420289,0,-,1111,
1644420290,0,-,1112,
1644420290,0,-,1113,
1644420290,0,-,1114,
1644420291,0,-,1115,
1644420291,0,-,1116,
1644420291,0,-,1117,
1644420291,0,-,1118,
1644420291,0,-,1119,
1644420292,0,-,1120,
1644420292,0,-,1121,
1644420292,0,-,1122,
1644420293,0,-,1123,
1644420293,0,-,1124,
1644420293,0,-,1125,
1644420293,0,-,1126,
1644420293,0,-,1127,
1644420293,0,-,1128,
1644420293,0,-,1129,
1644420293,0,-,1130,
1644420293,0,-,1131,
1644420293,0,-,1132,
1644420294,0,-,1133,
1644420294,0,-,1134,
1644420294,0,-,1135,
1644420294,0,-,1136,
1644420295,0,-,1137,
1644420295,0,-,1138,
1644420295,0,-,1139,
1644420295,0,-,1140,
1644420295,0,-,1141,
1644420296,0,-,1142,
1644420296,0,-,1143,
1644420296,0,-,1144,
1644420296,0,-,1145,
1644420296,0,-,1146,
