job_id,worker_id,expected_time,simulated_time,expected_quality
job146_scenario0_297,in27,29,21,5
job147_scenario0_298,in27,26,27,5
job148_scenario1_299,in27,14,16,5
job149_scenario3_302,in27,7,8,5
job150_scenario0_304,in27,30,27,5
job151_scenario3_306,in27,6,4,5
job152_scenario1_307,in27,11,12,5
job153_scenario4_308,in27,9,8,5
job154_scenario1_313,in27,13,14,5
job155_scenario1_315,in27,12,10,5
job156_scenario1_316,in27,10,12,5
job157_scenario0_317,in27,28,23,5
job158_scenario0_319,in27,24,21,5
job159_scenario1_321,in27,14,10,5
job160_scenario1_323,in27,11,9,5
job161_scenario1_324,in27,16,13,5
job162_scenario2_325,in27,12,12,5
job163_scenario1_326,in27,10,13,5
job164_scenario1_329,in27,12,10,5
job165_scenario1_331,in27,11,8,5
job166_scenario2_333,in27,15,12,5
job167_scenario3_334,in27,11,3,5
job168_scenario2_336,in27,12,12,5
job169_scenario1_339,in27,13,12,5
job170_scenario2_340,in27,13,11,5
job171_scenario0_346,in27,28,22,5
job172_scenario3_347,in27,3,7,5
job173_scenario0_349,in27,26,22,5
job174_scenario1_350,in27,13,11,5
job175_scenario0_351,in27,27,27,5
job176_scenario1_352,in27,14,9,5
job177_scenario3_353,in27,3,6,5
job178_scenario1_355,in27,12,9,5
job179_scenario0_356,in27,23,26,5
job180_scenario4_357,in27,8,9,5
job181_scenario2_358,in27,9,11,5
job182_scenario3_359,in27,4,5,5
job183_scenario1_360,in27,11,14,5
job184_scenario4_361,in27,6,9,5
job185_scenario4_364,in27,8,9,5
job186_scenario0_365,in27,24,26,5
job187_scenario1_366,in27,12,14,5
job188_scenario2_367,in27,10,13,5
job189_scenario0_368,in27,26,23,5
job190_scenario3_370,in27,4,3,5
job191_scenario4_371,in27,8,9,5
job192_scenario1_377,in27,7,12,5
job193_scenario0_378,in27,25,28,5
job194_scenario0_380,in27,29,25,5
job195_scenario1_384,in27,10,10,5
job196_scenario2_385,in27,11,11,5
job197_scenario3_386,in27,5,7,5
job198_scenario0_387,in27,26,29,5
job199_scenario1_388,in27,13,11,5
job200_scenario1_390,in27,16,12,5
job201_scenario3_391,in27,9,7,5
job202_scenario1_392,in27,11,12,5
job203_scenario1_394,in27,14,13,5
job204_scenario0_399,in27,25,25,5
job205_scenario1_401,in27,12,14,5
job206_scenario1_402,in27,15,11,5
job207_scenario0_406,in27,26,28,5
job208_scenario2_407,in27,16,13,5
job209_scenario1_408,in27,7,11,5
job210_scenario1_410,in27,13,13,5
job211_scenario2_414,in27,11,14,5
job212_scenario3_415,in27,4,8,5
job213_scenario0_416,in27,28,24,5
job214_scenario3_417,in27,6,6,5
job215_scenario1_422,in27,13,11,5
job216_scenario1_423,in27,14,15,5
job217_scenario1_424,in27,16,10,5
job218_scenario2_426,in27,12,15,5
job219_scenario1_429,in27,13,12,5
job220_scenario0_430,in27,25,26,5
job221_scenario0_431,in27,25,28,5
job222_scenario1_432,in27,11,6,5
job223_scenario2_434,in27,14,13,5
job224_scenario1_435,in27,11,14,5
job225_scenario3_438,in27,9,8,5
job226_scenario1_447,in27,13,15,5
job227_scenario2_451,in27,11,17,5
job228_scenario1_455,in27,14,11,5
job229_scenario0_456,in27,25,22,5
job230_scenario4_458,in27,7,8,5
job231_scenario2_459,in27,14,16,5
job232_scenario2_461,in27,13,13,5
job233_scenario0_462,in27,21,26,5
job234_scenario1_465,in27,13,15,5
job235_scenario2_466,in27,14,14,5
job236_scenario4_467,in27,10,7,5
job237_scenario2_470,in27,10,11,5
job238_scenario2_471,in27,14,12,5
job239_scenario1_474,in27,12,14,5
job240_scenario0_477,in27,25,23,5
job241_scenario0_478,in27,26,28,5
job242_scenario0_479,in27,26,24,5
job243_scenario3_480,in27,7,2,5
job244_scenario1_482,in27,14,8,5
job245_scenario0_483,in27,26,22,5
job246_scenario2_486,in27,12,12,5
job247_scenario4_487,in27,7,12,5
job248_scenario1_488,in27,14,13,5
job249_scenario1_489,in27,14,10,5
job250_scenario2_490,in27,12,14,5
job251_scenario2_493,in27,16,13,5
job252_scenario4_496,in27,8,6,5
job253_scenario1_497,in27,11,9,5
job254_scenario3_498,in27,3,6,5
job255_scenario3_499,in27,4,9,5
job256_scenario3_502,in27,2,5,5
job257_scenario1_504,in27,10,13,5
job258_scenario2_507,in27,12,13,5
job259_scenario1_508,in27,11,8,5
job260_scenario1_509,in27,14,14,5
job261_scenario4_510,in27,7,10,5
job262_scenario2_514,in27,15,10,5
job263_scenario1_515,in27,11,16,5
job264_scenario1_516,in27,12,12,5
job265_scenario0_519,in27,24,22,5
job266_scenario2_520,in27,14,11,5
job267_scenario0_522,in27,25,26,5
job268_scenario2_523,in27,16,15,5
job269_scenario1_526,in27,9,15,5
job270_scenario0_528,in27,28,28,5
job271_scenario2_530,in27,12,13,5
job272_scenario1_531,in27,14,14,5
job273_scenario1_532,in27,13,9,5
job274_scenario0_534,in27,29,24,5
job275_scenario3_535,in27,7,5,5
job276_scenario3_536,in27,7,9,5
job277_scenario4_537,in27,8,7,5
job278_scenario0_538,in27,25,26,5
job279_scenario1_540,in27,16,10,5
job280_scenario1_541,in27,14,12,5
job281_scenario2_542,in27,13,9,5
job282_scenario4_545,in27,7,12,5
job283_scenario4_546,in27,6,9,5
job284_scenario3_547,in27,4,4,5
job285_scenario1_548,in27,11,11,5
job286_scenario0_550,in27,25,25,5
job287_scenario2_554,in27,16,11,5
job288_scenario2_557,in27,8,13,5
job289_scenario1_558,in27,16,10,5
job290_scenario1_560,in27,14,11,5
job291_scenario4_561,in27,5,9,5
job292_scenario2_562,in27,12,15,5
job293_scenario4_563,in27,9,6,5
job294_scenario4_564,in27,7,11,5
job295_scenario0_566,in27,24,24,5
job296_scenario3_567,in27,9,3,5
job297_scenario1_569,in27,15,14,5
job298_scenario2_571,in27,11,10,5
job299_scenario1_573,in27,13,10,5
job300_scenario0_574,in27,25,25,5
job301_scenario0_576,in27,19,28,5
job302_scenario0_578,in27,25,27,5
job303_scenario1_579,in27,10,12,5
job304_scenario0_582,in27,24,23,5
job305_scenario1_583,in27,11,16,5
job306_scenario2_584,in27,12,12,5
job307_scenario2_585,in27,16,17,5
job308_scenario1_586,in27,13,16,5
job309_scenario1_590,in27,13,14,5
job310_scenario3_591,in27,5,10,5
job311_scenario2_593,in27,15,15,5
job312_scenario0_595,in27,23,26,5
job313_scenario1_596,in27,11,11,5
job314_scenario3_598,in27,1,7,5
job315_scenario2_600,in27,12,16,5
job316_scenario3_601,in27,4,5,5
job317_scenario2_602,in27,16,14,5
job318_scenario1_604,in27,12,12,5
job319_scenario3_605,in27,7,4,5
job320_scenario4_609,in27,10,11,5
job321_scenario1_614,in27,11,11,5
job322_scenario1_615,in27,11,14,5
job323_scenario3_617,in27,8,3,5
job324_scenario0_619,in27,23,28,5
job325_scenario2_621,in27,12,12,5
job326_scenario3_622,in27,3,6,5
job327_scenario1_623,in27,10,13,5
job328_scenario1_625,in27,11,15,5
job329_scenario1_627,in27,12,14,5
job330_scenario2_630,in27,16,14,5
job331_scenario2_631,in27,13,11,5
job332_scenario3_632,in27,3,5,5
job333_scenario1_633,in27,14,11,5
job334_scenario3_635,in27,11,5,5
job335_scenario2_636,in27,11,16,5
job336_scenario0_637,in27,28,29,5
job337_scenario0_638,in27,25,24,5
job338_scenario0_639,in27,24,25,5
job339_scenario4_642,in27,10,9,5
job340_scenario2_645,in27,14,12,5
job341_scenario1_646,in27,15,16,5
job342_scenario0_650,in27,27,26,5
job343_scenario1_651,in27,12,13,5
job344_scenario1_653,in27,13,15,5
job345_scenario3_654,in27,5,3,5
job346_scenario1_655,in27,12,13,5
job347_scenario1_658,in27,13,13,5
job348_scenario3_659,in27,6,3,5
job349_scenario2_660,in27,16,13,5
job350_scenario3_661,in27,4,9,5
job351_scenario0_663,in27,27,25,5
job352_scenario1_664,in27,13,15,5
job353_scenario2_665,in27,13,10,5
job354_scenario1_666,in27,12,11,5
job355_scenario1_668,in27,13,12,5
job356_scenario0_674,in27,24,26,5
job357_scenario0_677,in27,23,27,5
job358_scenario2_679,in27,13,12,5
job359_scenario3_680,in27,6,5,5
job360_scenario0_681,in27,28,24,5
job361_scenario1_682,in27,12,13,5
job362_scenario0_683,in27,26,28,5
job363_scenario3_689,in27,9,10,5
job364_scenario0_690,in27,26,26,5
job365_scenario1_692,in27,10,10,5
job366_scenario3_693,in27,5,10,5
job367_scenario2_695,in27,15,11,5
job368_scenario2_696,in27,13,13,5
job369_scenario0_699,in27,26,27,5
job370_scenario1_706,in27,11,14,5
job371_scenario0_708,in27,24,21,5
job372_scenario2_710,in27,12,14,5
job373_scenario1_711,in27,13,12,5
job374_scenario2_712,in27,17,12,5
job375_scenario1_714,in27,13,14,5
job376_scenario3_716,in27,5,6,5
job377_scenario4_717,in27,6,10,5
job378_scenario0_719,in27,25,25,5
job379_scenario2_725,in27,13,10,5
job380_scenario1_727,in27,15,11,5
job381_scenario2_728,in27,11,18,5
job382_scenario0_733,in27,25,23,5
job383_scenario0_736,in27,28,22,5
job384_scenario2_740,in27,13,12,5
job385_scenario2_743,in27,13,14,5
job386_scenario2_746,in27,13,10,5
job387_scenario3_748,in27,6,6,5
job388_scenario2_751,in27,13,12,5
job389_scenario0_752,in27,22,23,5
job390_scenario4_753,in27,7,8,5
job391_scenario3_754,in27,4,6,5
job392_scenario4_755,in27,3,7,5
job393_scenario0_763,in27,24,29,5
job394_scenario4_764,in27,4,6,5
job395_scenario4_765,in27,10,7,5
job396_scenario1_767,in27,14,12,5
job397_scenario1_777,in27,9,11,5
job398_scenario1_779,in27,11,13,5
job399_scenario1_780,in27,11,15,5
job400_scenario2_781,in27,14,13,5
job401_scenario1_783,in27,9,10,5
job402_scenario1_784,in27,13,11,5
job403_scenario2_787,in27,17,13,5
job404_scenario2_788,in27,11,12,5
job405_scenario2_789,in27,15,16,5
job406_scenario3_790,in27,2,7,5
job407_scenario3_795,in27,4,5,5
job408_scenario2_796,in27,12,14,5
job409_scenario2_798,in27,13,14,5
job410_scenario2_800,in27,9,13,5
job411_scenario1_801,in27,13,12,5
job412_scenario3_803,in27,4,6,5
job413_scenario1_804,in27,12,12,5
job414_scenario2_805,in27,12,11,5
job415_scenario1_807,in27,11,13,5
job416_scenario4_811,in27,10,6,5
job417_scenario0_815,in27,25,30,5
job418_scenario2_816,in27,12,16,5
job419_scenario2_817,in27,14,13,5
job420_scenario0_820,in27,24,28,5
job421_scenario1_828,in27,14,11,5
job422_scenario0_831,in27,27,26,5
job423_scenario4_832,in27,7,10,5
job424_scenario0_837,in27,25,30,5
job425_scenario3_839,in27,7,3,5
job426_scenario3_841,in27,7,5,5
job427_scenario0_846,in27,26,24,5
job428_scenario3_849,in27,7,4,5
job429_scenario2_858,in27,12,14,5
job430_scenario1_859,in27,11,12,5
job431_scenario2_860,in27,14,12,5
job432_scenario2_861,in27,14,15,5
job433_scenario0_865,in27,28,27,5
job434_scenario0_868,in27,24,25,5
job435_scenario2_869,in27,12,14,5
job436_scenario2_872,in27,14,15,5
job437_scenario1_873,in27,13,9,5
job438_scenario1_876,in27,10,9,5
job439_scenario1_878,in27,13,15,5
job440_scenario2_880,in27,9,9,5
job441_scenario3_881,in27,5,2,5
job442_scenario3_882,in27,5,4,5
job443_scenario0_887,in27,25,29,5
job444_scenario1_890,in27,13,11,5
job445_scenario0_893,in27,27,24,5
job446_scenario0_895,in27,26,23,5
job447_scenario3_896,in27,8,5,5
job448_scenario0_898,in27,23,26,5
job449_scenario0_901,in27,24,25,5
job450_scenario2_903,in27,14,13,5
job451_scenario2_904,in27,11,10,5
job452_scenario1_905,in27,13,12,5
job453_scenario2_907,in27,15,13,5
job454_scenario0_908,in27,26,28,5
job455_scenario1_909,in27,10,10,5
job456_scenario2_910,in27,18,10,5
job457_scenario4_912,in27,5,12,5
job458_scenario0_917,in27,28,26,5
job459_scenario4_918,in27,9,7,5
job460_scenario1_919,in27,14,11,5
job461_scenario0_920,in27,24,26,5
job462_scenario2_923,in27,13,10,5
job463_scenario2_934,in27,13,12,5
job464_scenario2_935,in27,16,12,5
job465_scenario0_936,in27,24,23,5
job466_scenario1_938,in27,10,10,5
job467_scenario1_940,in27,11,14,5
job468_scenario3_943,in27,5,4,5
job469_scenario0_947,in27,26,23,5
job470_scenario3_948,in27,8,3,5
job471_scenario2_955,in27,12,15,5
job472_scenario1_959,in27,11,13,5
job473_scenario3_960,in27,6,7,5
job474_scenario1_961,in27,10,14,5
job475_scenario2_966,in27,12,13,5
job476_scenario0_967,in27,25,23,5
job477_scenario3_968,in27,8,5,5
job478_scenario1_971,in27,11,14,5
job479_scenario2_974,in27,14,11,5
job480_scenario4_975,in27,8,9,5
job481_scenario2_977,in27,13,12,5
job482_scenario1_987,in27,9,11,5
job483_scenario0_989,in27,24,27,5
job484_scenario1_993,in27,10,13,5
job485_scenario2_994,in27,16,10,5
job486_scenario0_995,in27,25,25,5
job487_scenario1_996,in27,12,12,5
job488_scenario3_1000,in27,8,9,5
job489_scenario3_1001,in27,8,4,5
job490_scenario0_1003,in27,25,24,5
job491_scenario3_1005,in27,5,3,5
job492_scenario2_1006,in27,14,16,5
job493_scenario3_1007,in27,9,5,5
job494_scenario1_1008,in27,10,12,5
job495_scenario0_1011,in27,23,30,5
job496_scenario2_1013,in27,11,15,5
job497_scenario2_1014,in27,9,14,5
job498_scenario0_1016,in27,23,26,5
job499_scenario2_1017,in27,10,12,5
job500_scenario0_1019,in27,26,25,5
job501_scenario3_1020,in27,5,6,5
job502_scenario1_1022,in27,15,12,5
job503_scenario2_1024,in27,13,14,5
job504_scenario3_1025,in27,4,6,5
job505_scenario2_1029,in27,15,14,5
job506_scenario4_1031,in27,5,6,5
job507_scenario4_1032,in27,10,9,5
job508_scenario1_1035,in27,14,9,5
job509_scenario0_1039,in27,27,27,5
job510_scenario0_1040,in27,25,24,5
job511_scenario3_1041,in27,7,8,5
job512_scenario4_1043,in27,5,9,5
job513_scenario0_1045,in27,24,26,5
job514_scenario1_1047,in27,10,10,5
job515_scenario1_1049,in27,14,13,5
job516_scenario1_1054,in27,17,10,5
job517_scenario1_1059,in27,12,13,5
job518_scenario0_1061,in27,27,23,5
job519_scenario4_1062,in27,10,11,5
job520_scenario3_1066,in27,7,6,5
job521_scenario1_1067,in27,11,12,5
job522_scenario2_1072,in27,9,12,5
job523_scenario0_1073,in27,24,24,5
job524_scenario4_1074,in27,8,4,5
job525_scenario3_1076,in27,8,6,5
job526_scenario0_1078,in27,27,24,5
job527_scenario3_1079,in27,4,5,5
job528_scenario2_1082,in27,14,10,5
job529_scenario1_1087,in27,11,7,5
job530_scenario3_1089,in27,6,6,5
job531_scenario3_1092,in27,6,5,5
job532_scenario2_1093,in27,13,13,5
job533_scenario4_1094,in27,8,6,5
job534_scenario2_1096,in27,14,13,5
job535_scenario0_1098,in27,24,22,5
job536_scenario0_1101,in27,26,28,5
job537_scenario3_1104,in27,7,4,5
job538_scenario0_1105,in27,22,23,5
job539_scenario4_1107,in27,13,10,5
job540_scenario0_1109,in27,28,28,5
job541_scenario0_1110,in27,24,23,5
job542_scenario2_1112,in27,10,14,5
job543_scenario2_1113,in27,12,12,5
job544_scenario2_1114,in27,10,12,5
job545_scenario1_1117,in27,10,13,5
job546_scenario2_1119,in27,14,13,5
job547_scenario0_1120,in27,27,26,5
job548_scenario2_1121,in27,15,13,5
job549_scenario2_1129,in27,13,10,5
job550_scenario1_1131,in27,14,9,5
job551_scenario1_1134,in27,16,11,5
job552_scenario1_1136,in27,11,13,5
job553_scenario1_1137,in27,13,15,5
job554_scenario2_1138,in27,12,10,5
job555_scenario2_1139,in27,10,15,5
job556_scenario4_1150,in27,7,6,5
job557_scenario1_1151,in27,13,15,5
job558_scenario0_1152,in27,27,25,5
job559_scenario0_1158,in27,24,27,5
job560_scenario4_1163,in27,6,9,5
job561_scenario4_1170,in27,9,9,5
job562_scenario3_1171,in27,6,7,5
job563_scenario1_1172,in27,17,14,5
job564_scenario4_1173,in27,8,10,5
job565_scenario2_1174,in27,12,13,5
job566_scenario3_1176,in27,8,5,5
job567_scenario2_1179,in27,12,13,5
job568_scenario3_1187,in27,9,3,5
job569_scenario2_1188,in27,14,15,5
job570_scenario0_1189,in27,25,27,5
job571_scenario4_1190,in27,7,9,5
job572_scenario4_1192,in27,11,5,5
job573_scenario0_1196,in27,24,25,5
job574_scenario1_1198,in27,14,12,5
job575_scenario3_1199,in27,9,7,5
job576_scenario1_1200,in27,13,13,5
job577_scenario1_1201,in27,10,11,5
job578_scenario0_1204,in27,28,24,5
job579_scenario0_1206,in27,27,23,5
job580_scenario2_1207,in27,12,14,5
job581_scenario2_1210,in27,17,14,5
job582_scenario2_1212,in27,17,14,5
job583_scenario3_1213,in27,6,3,5
job584_scenario1_1214,in27,13,12,5
job585_scenario2_1218,in27,15,10,5
job586_scenario0_1220,in27,24,26,5
job587_scenario3_1223,in27,4,9,5
job588_scenario1_1224,in27,12,15,5
job589_scenario0_1225,in27,25,23,5
job590_scenario3_1230,in27,8,3,5
job591_scenario0_1231,in27,26,28,5
job592_scenario0_1233,in27,26,20,5
job593_scenario1_1234,in27,12,13,5
job594_scenario1_1235,in27,16,15,5
job595_scenario4_1238,in27,8,9,5
job596_scenario4_1241,in27,10,7,5
job597_scenario3_1243,in27,3,7,5
job598_scenario1_1247,in27,11,13,5
job599_scenario2_1248,in27,11,15,5
job600_scenario4_1249,in27,10,9,5
job601_scenario1_1250,in27,13,14,5
job602_scenario3_1251,in27,6,6,5
job603_scenario2_1253,in27,12,13,5
job604_scenario2_1255,in27,15,13,5
job605_scenario2_1256,in27,14,13,5
job606_scenario2_1257,in27,10,10,5
job607_scenario3_1258,in27,5,6,5
job608_scenario3_1259,in27,2,4,5
job609_scenario4_1260,in27,8,8,5
job610_scenario0_1262,in27,24,27,5
job611_scenario2_1265,in27,12,10,5
job612_scenario2_1268,in27,12,11,5
job613_scenario2_1271,in27,13,13,5
job614_scenario2_1274,in27,13,11,5
job615_scenario2_1275,in27,12,14,5
job616_scenario2_1276,in27,11,14,5
job617_scenario3_1278,in27,5,6,5
job618_scenario3_1279,in27,9,6,5
job619_scenario1_1281,in27,11,12,5
job620_scenario2_1283,in27,14,11,5
job621_scenario1_1284,in27,17,13,5
job622_scenario1_1285,in27,15,14,5
job623_scenario3_1287,in27,7,9,5
job624_scenario1_1288,in27,16,14,5
job625_scenario2_1289,in27,13,13,5
job626_scenario1_1290,in27,13,12,5
job627_scenario1_1291,in27,11,15,5
job628_scenario1_1292,in27,14,13,5
job629_scenario4_1293,in27,8,11,5
job630_scenario0_1294,in27,29,23,5
job631_scenario0_1295,in27,26,26,5
job632_scenario1_1305,in27,15,12,5
job633_scenario3_1307,in27,5,7,5
job634_scenario0_1311,in27,23,22,5
job635_scenario0_1313,in27,22,25,5
job636_scenario3_1314,in27,5,8,5
job637_scenario1_1321,in27,12,11,5
job638_scenario1_1326,in27,10,13,5
job639_scenario1_1327,in27,12,10,5
job640_scenario0_1328,in27,27,22,5
job641_scenario4_1329,in27,6,9,5
job642_scenario3_1333,in27,6,7,5
job643_scenario4_1336,in27,6,8,5
job644_scenario0_1338,in27,24,25,5
job645_scenario0_1343,in27,27,26,5
job646_scenario3_1344,in27,4,6,5
job647_scenario0_1350,in27,26,26,5
job648_scenario1_1352,in27,11,12,5
job649_scenario4_1356,in27,9,12,5
job650_scenario0_1359,in27,24,21,5
job651_scenario1_1360,in27,13,10,5
job652_scenario1_1361,in27,12,13,5
job653_scenario3_1362,in27,5,7,5
job654_scenario1_1365,in27,13,12,5
job655_scenario2_1366,in27,11,15,5
job656_scenario0_1375,in27,23,21,5
job657_scenario2_1380,in27,13,14,5
job658_scenario1_1381,in27,14,16,5
job659_scenario2_1383,in27,12,15,5
job660_scenario2_1384,in27,15,16,5
job661_scenario2_1386,in27,12,15,5
job662_scenario1_1389,in27,8,11,5
job663_scenario0_1392,in27,26,26,5
job664_scenario3_1393,in27,4,3,5
job665_scenario0_1394,in27,24,26,5
job666_scenario2_1395,in27,8,12,5
job667_scenario4_1401,in27,9,6,5
job668_scenario2_1404,in27,8,9,5
job669_scenario1_1405,in27,10,12,5
job670_scenario0_1407,in27,25,26,5
job671_scenario1_1409,in27,12,15,5
job672_scenario2_1410,in27,10,13,5
job673_scenario3_1414,in27,7,6,5
job674_scenario2_1416,in27,12,14,5
job675_scenario3_1424,in27,6,5,5
job676_scenario2_1430,in27,12,16,5
job677_scenario3_1433,in27,6,8,5
job678_scenario0_1439,in27,22,27,5
job679_scenario0_1441,in27,23,27,5
job680_scenario1_1444,in27,17,12,5
job681_scenario0_1445,in27,32,26,5
job682_scenario3_1446,in27,5,5,5
job683_scenario2_1463,in27,13,15,5
job684_scenario1_1467,in27,12,13,5
job685_scenario2_1474,in27,8,17,5
job686_scenario2_1476,in27,13,11,5
job687_scenario1_1483,in27,12,11,5
job688_scenario2_1486,in27,12,13,5
job689_scenario1_1492,in27,12,12,5
job690_scenario3_1493,in27,7,9,5
job691_scenario0_1501,in27,24,24,5
job692_scenario4_1507,in27,12,6,5
job693_scenario3_1515,in27,6,7,5
job694_scenario2_1517,in27,10,11,5
job695_scenario1_1522,in27,13,12,5
job696_scenario0_1528,in27,22,24,5
job697_scenario0_1530,in27,25,26,5
job698_scenario3_1531,in27,10,8,5
job699_scenario1_1533,in27,12,14,5
job700_scenario2_1536,in27,13,17,5
job701_scenario0_1545,in27,26,25,5
job702_scenario0_1554,in27,24,23,5
job703_scenario3_1560,in27,8,6,5
job704_scenario0_1561,in27,24,27,5
job705_scenario2_1564,in27,10,16,5
job706_scenario0_1569,in27,25,24,5
job707_scenario1_1578,in27,14,8,5
job708_scenario1_1583,in27,15,10,5
job709_scenario2_1584,in27,15,15,5
job710_scenario2_1590,in27,12,13,5
job711_scenario1_1595,in27,14,13,5
job712_scenario1_1596,in27,10,14,5
job713_scenario2_1602,in27,10,15,5
job714_scenario0_1611,in27,26,27,5
job715_scenario1_1616,in27,13,12,5
job716_scenario0_1619,in27,25,28,5
job717_scenario1_1620,in27,8,15,5
job718_scenario3_1621,in27,7,5,5
job719_scenario1_1631,in27,11,13,5
job720_scenario1_1638,in27,12,11,5
