tickNumber,in27,B14,B11,
180,,|180_180_1_91_,,
181,,,,
182,,,,
183,,|145_183_1_67_,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,|148_188_2_68_,
189,,,,
190,,,|150_190_2_70_,
191,,,,
192,,,|192_192_2_97_,
193,,,,
194,|190_194_0_96_,,,
195,,|195_195_1_99_,,
196,,,|179_196_2_90_,
197,,,,
198,,,,
199,,|174_199_1_86_,,
200,,,|160_200_2_76_,
201,,|199_201_1_102_,,
202,,,,
203,,,,
204,,,|182_204_2_93_,
205,,,,
206,,,,
207,,,,
208,,,|168_208_2_82_,
209,,,,
210,,,|170_210_2_84_|201_210_2_103_,
211,,,|171_211_2_85_,
212,,,,
213,,,,
214,,,|189_214_2_95_,
215,,,|196_215_2_100_,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,|220_221_0_106_,,|181_221_2_92_,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,|227_228_1_108_,|188_228_2_94_,
229,,,,
230,,,,
231,|230_231_0_111_,,,
232,,,,
233,,,|193_233_2_98_,
234,,,,
235,,|228_235_1_109_,,
236,,|198_236_1_101_,|232_236_2_112_,
237,,,,
238,,|236_238_1_114_,,
239,,,,
240,,,,
241,,,,
242,,,|202_242_2_104_,
243,,,|242_243_2_116_,
244,,,,
245,,,,
246,,|246_246_1_117_,,
247,,,|233_247_2_113_,
248,,,,
249,,,|239_249_2_115_,
250,,,,
251,,,|211_251_2_105_,
252,,,|251_252_2_118_,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,|262_264_2_123_,
265,,,|225_265_2_107_,
266,|229_266_0_110_,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,|272_272_0_128_,,,
273,,,,
274,,,,
275,,|260_275_1_121_,|270_275_2_127_,
276,,,,
277,,,,
278,,,,
279,,,,
280,,|261_280_1_122_,,
281,,|278_281_1_133_,,
282,|281_282_0_135_,,|275_282_2_131_,
283,,|256_283_1_120_,,
284,,,,
285,,,,
286,,,,
287,,,,
288,,,,
289,,|289_289_1_140_,,
290,,,,
291,,,,
292,,|279_292_1_134_,,
293,,,|253_293_2_119_,
294,,,,
295,,,,
296,,,,
297,,,,
298,,,,
299,,,,
300,,,,
301,,,|297_301_2_143_,
302,,,,
303,,|302_303_1_145_,|263_303_2_124_|286_303_2_139_,
304,|266_304_0_125_,,,
305,,,,
306,,,,
307,,,,
308,,,|268_308_2_126_,
309,,,,
310,,,,
311,,,,
312,,,,
313,|284_313_0_137_,|273_313_1_129_,|305_313_2_146_,
314,,|310_314_1_147_,|274_314_2_130_|299_314_2_144_,
315,,,,
316,,|290_316_1_141_,|276_316_2_132_,
317,,,,
318,,,,
319,|312_319_0_149_,,,
320,,,,
321,,,,
322,,,,
323,,,|283_323_2_136_,
324,,,,
325,,,|285_325_2_138_,
326,,,,
327,,|311_327_1_148_,,
328,,,,
329,|314_329_0_150_,,,
330,,,,
331,,|331_331_1_157_,,
332,,,,
333,,,,
334,,,,
335,,,|295_335_2_142_|332_335_2_158_,
336,,,|318_336_2_152_,
337,,,,
338,,,,
339,,,,
340,,,,
341,,,,
342,,,,
343,,,,
344,,,,
345,,|336_345_1_162_,,
346,,,,
347,,,,
348,,,,
349,,,,
350,,,|328_350_2_155_,
351,,,|322_351_2_154_,
352,,,,
353,,,,
354,,,|320_354_2_153_,
355,,,|315_355_2_151_,
356,,,,
357,,,|342_357_2_165_|346_357_2_167_,
358,,|349_358_1_168_,,
359,,,,
360,,,|338_360_2_163_,
361,,,,
362,,,,
363,,,,
364,,,|355_364_2_173_,
365,,,,
366,,,,
367,,,,
368,,,|350_368_2_169_,
369,,,|329_369_2_156_,
370,,,,
371,,,,
372,,|368_372_1_181_,,
373,,,|333_373_2_159_,
374,,,|334_374_2_160_,
375,,,|335_375_2_161_,
376,,,,
377,,,,
378,,|372_378_1_184_,,
379,,,|339_379_2_164_,
380,,,,
381,,,,
382,,,,
383,,|370_383_1_182_,,
384,,,,
385,,,|345_385_2_166_,
386,|362_386_0_175_,,,
387,|363_387_0_176_,,|352_387_2_171_,
388,,,|371_388_2_183_,
389,|351_389_0_170_,,,
390,,,,
391,,,,
392,,,|379_392_2_187_,
393,,,,
394,,,|354_394_2_172_,
395,,,,
396,,,,
397,,|365_397_1_178_,,
398,,|388_398_1_191_,,
399,,,|359_399_2_174_,
400,,,,
401,,,,
402,,,,
403,,,,
404,,,|364_404_2_177_,
405,,|367_405_1_180_|394_405_1_195_,|402_405_2_199_,
406,,,|366_406_2_179_,
407,,,|382_407_2_188_,
408,,,,
409,,,,
410,,,,
411,,|411_411_1_205_,,
412,,,,
413,,,,
414,,|391_414_1_192_|397_414_1_197_|412_414_1_206_,|374_414_2_185_,
415,,,|408_415_2_202_,
416,|413_416_0_207_,,|376_416_2_186_,
417,,,,
418,|393_418_0_194_,,,
419,,,,
420,,,,
421,,,,
422,,,,
423,,|409_423_1_203_,|385_423_2_190_|410_423_2_204_,
424,,,|384_424_2_189_|398_424_2_198_,
425,,,,
426,,,,
427,,,,
428,,,,
429,,,,
430,,,|423_430_2_212_,
431,,,,
432,,,|392_432_2_193_,
433,,,,
434,,,,
435,,,|395_435_2_196_,
436,,,,
437,,,,
438,,,,
439,,,,
440,,,|428_440_2_213_,
441,,,,
442,,,|430_442_2_215_,
443,,,,
444,,,|404_444_2_200_,
445,,,|414_445_2_208_|435_445_2_219_,
446,,,,
447,,,|407_447_2_201_,
448,|447_448_0_226_,,,
449,,,,
450,,,,
451,,|417_451_1_210_,,
452,,,,
453,|449_453_0_228_,,,
454,,,,
455,,,|415_455_2_209_,
456,,,,
457,,,,
458,,,|454_458_2_231_,
459,,,,
460,,|420_460_1_211_,,
461,,|457_461_1_233_,|461_461_2_236_,
462,|432_462_0_216_,,,
463,|433_463_0_217_,,,
464,,,,
465,,,,
466,,,,
467,,,,
468,,|443_468_1_224_,,
469,,,|429_469_2_214_,
470,,,,
471,,,,
472,,,,
473,,,,
474,,,|434_474_2_218_|445_474_2_225_,
475,,,,
476,,,,
477,,|441_477_1_223_,,
478,,,|438_478_2_220_,
479,,,|439_479_2_221_,
480,,,|440_480_2_222_,
481,,,,
482,,|452_482_1_230_,,
483,,,,
484,,,,
485,,,,
486,,,,
487,,,,
488,,,|448_488_2_227_,
489,,,|470_489_2_242_,
490,,,,
491,,,|451_491_2_229_,
492,,,|465_492_2_238_,
493,,|459_493_1_234_,,
494,,|464_494_1_237_,,
495,|455_495_0_232_,,,
496,,|473_496_1_244_,,
497,,,,
498,,,,
499,,|483_499_1_249_,,
500,,,|460_500_2_235_,
501,,,,
502,|484_502_0_250_,,,
503,,,,
504,,,,
505,,,,
506,,,|489_506_2_254_,
507,|467_507_0_239_,,,
508,|497_508_0_260_,,|468_508_2_240_,
509,,,|469_509_2_241_,
510,,|491_510_1_255_,,
511,,,,
512,,,|472_512_2_243_,
513,,,,
514,,,,
515,|511_515_0_268_,,,
516,,,,
517,,,,
518,,,,
519,,,|479_519_2_245_,
520,,,|480_520_2_246_|482_520_2_248_,
521,|481_521_0_247_,,,
522,,,,
523,,,|486_523_2_252_,
524,,,,
525,,,|485_525_2_251_,
526,,,,
527,,,|487_527_2_253_,
528,,,,
529,,,,
530,|493_530_0_256_,,,
531,,|501_531_1_263_,,
532,,|522_532_1_276_,,
533,,,|494_533_2_257_,
534,,,,
535,,,|495_535_2_258_|507_535_2_266_,
536,,,|496_536_2_259_|519_536_2_274_,
537,,,,
538,,,,
539,,|515_539_1_271_,|499_539_2_261_,
540,|500_540_0_262_,,,
541,,,,
542,,,|504_542_2_265_,
543,,|503_543_1_264_,,
544,,,,
545,,,|545_545_2_286_,
546,,,,
547,,|514_547_1_270_,,
548,,,,
549,,,|509_549_2_267_,
550,,,,
551,,,,
552,,,|512_552_2_269_,
553,,,,
554,,,,
555,,|518_555_1_273_,,
556,|516_556_0_272_,,,
557,,,|541_557_2_284_,
558,,,,
559,,,,
560,,,|520_560_2_275_,
561,,,,
562,,,|526_562_2_278_,
563,,,,
564,,,,
565,|525_565_0_277_,,,
566,,,,
567,,,,
568,,,,
569,,,,
570,,,|530_570_2_279_,
571,,,|531_571_2_280_,
572,|547_572_0_288_,|532_572_1_281_,,
573,|533_573_0_282_,,,
574,,,,
575,,|560_575_1_293_,,
576,,,,
577,,,,
578,|538_578_0_283_,,,
579,,,,
580,,,,
581,,,,
582,|542_582_0_285_,,,
583,,,,
584,,,,
585,,,,
586,,,|546_586_2_287_,
587,,,,
588,,,,
589,,|549_589_1_289_,,
590,,,,
591,,,,
592,,|590_592_1_309_,|552_592_2_290_,
593,,,,
594,,,,
595,,,,
596,,,|556_596_2_291_|596_596_2_315_,
597,,|558_597_1_292_,,
598,,,,
599,,,,
600,,|593_600_1_312_,,
601,,,,
602,,,|562_602_2_294_,
603,,,,
604,,,,
605,,,,
606,,,,
607,,|570_607_1_297_,,
608,,|568_608_1_295_,,
609,,|569_609_1_296_,|581_609_2_304_,
610,,,,
611,,,|571_611_2_298_,
612,,,|572_612_2_299_,
613,,,|573_613_2_300_,
614,,,,
615,,|575_615_1_301_,,
616,,|585_616_1_307_,,
617,,,,
618,,|580_618_1_303_,|579_618_2_302_,
619,,,,
620,,|616_620_1_323_,,
621,,,,
622,,,,
623,|583_623_0_305_,,,
624,,,|584_624_2_306_,
625,,|587_625_1_308_,,
626,,,,
627,,,,
628,,,,
629,,,,
630,,|591_630_1_310_,,
631,,,,
632,|597_632_0_316_,|594_632_1_313_,|592_632_2_311_,
633,,,,
634,,,,
635,,,|595_635_2_314_,
636,,,,
637,,,,
638,,|599_638_1_317_,,
639,,,,
640,,,,
641,,,,
642,,,,
643,,,|603_643_2_318_|623_643_2_328_,
644,,,,
645,,,|613_645_2_321_,
646,,,|646_646_2_339_,
647,,,,
648,,|608_648_1_319_,,
649,,,|609_649_2_320_,
650,,,,
651,,,,
652,|648_652_0_340_,,,
653,,,,
654,,,,
655,|615_655_0_322_,,,
656,,,,
657,,,,
658,,|618_658_1_324_,|622_658_2_327_,
659,,|620_659_1_326_,|619_659_2_325_,
660,,,,
661,,,,
662,,,,
663,,,,
664,,,,
665,,|625_665_1_329_,,
666,,,|653_666_2_343_,
667,,,,
668,,,|628_668_2_330_|656_668_2_344_,
669,,|629_669_1_331_,,
670,,,|630_670_2_332_,
671,,,|631_671_2_333_,
672,,,,
673,,,,
674,,,,
675,,|635_675_1_334_,,
676,,,,
677,,,,
678,,,,
679,|639_679_0_335_,,,
680,,,,
681,,|641_681_1_336_,,
682,,,,
683,,,,
684,,|644_684_1_337_,,
685,,,|645_685_2_338_,
686,,,,
687,,,,
688,,,,
689,,,,
690,,,|650_690_2_341_,
691,,,,
692,|652_692_0_342_,,,
693,,,,
694,,,,
695,,,,
696,,,,
697,,,,
698,,|658_698_1_345_,,
699,,,,
700,,,|660_700_2_346_,
701,,,,
702,|662_702_0_347_,,|668_702_2_351_,
703,,,,
704,|664_704_0_348_,,,
705,,,,
706,,|666_706_1_349_,,
707,,|669_707_1_352_,|667_707_2_350_,
708,,,,
709,,,,
710,,,|670_710_2_353_,
711,,,,
712,,,,
713,,,,
714,,,,
715,,,|675_715_2_354_,
716,,,,
717,,,,
718,,|678_718_1_355_,,
719,,,,
720,,,,
721,,,|683_721_2_356_,
722,,,,
723,,,,
724,,,,
725,,,|690_725_2_359_,
726,,,,
727,|687_727_0_357_,,,
728,,|689_728_1_358_,,
729,,,,
730,,,,
731,|691_731_0_360_,,,
732,,|692_732_1_361_,,
733,,,,
734,,,,
735,|695_735_0_362_,,|696_735_2_363_,
736,,|697_736_1_364_,|698_736_2_365_,
737,,,,
738,,,,
739,,,|699_739_2_366_,
740,,,,
741,,,|701_741_2_367_,
742,,,|702_742_2_368_,
743,,|704_743_1_369_,,
744,,,,
745,,,,
746,,,,
747,|707_747_0_370_,,|708_747_2_371_,
748,,,,
749,,|709_749_1_372_,,
750,,|710_750_1_373_,,
751,,|711_751_1_374_,,
752,,|712_752_1_375_,,
753,,|713_753_1_376_,,
754,,,,
755,,|715_755_1_377_,,
756,,|716_756_1_378_,,
757,,|717_757_1_379_,,
758,,,,
759,,,,
760,,,|720_760_2_380_,
761,,,,
762,,|722_762_1_381_,,
763,,,|723_763_2_382_,
764,,,,
765,,,|725_765_2_383_,
766,,|726_766_1_384_,,
767,,,,
768,,,,
769,,,,
770,,,,
771,,,|731_771_2_385_,
772,,,,
773,,,|733_773_2_386_,
774,,,,
775,,,,
776,,,,
777,,|743_777_1_388_,,
778,,,,
779,,,|739_779_2_387_,
780,,,,
781,,,,
782,,,,
783,,|744_783_1_389_,,
784,,,,
785,,,|745_785_2_390_,
786,,|773_786_1_401_,,
787,,,,
788,,|748_788_1_391_,,
789,,,|749_789_2_392_|750_789_2_393_,
790,,,,
791,,,,
792,,,,
793,,,,
794,,|754_794_1_394_,,
795,,,|755_795_2_395_,
796,,,|762_796_2_398_,
797,,|757_797_1_396_,,
798,,,,
799,,,,
800,,,|760_800_2_397_,
801,,,,
802,,,,
803,,,,
804,,|764_804_1_399_,,
805,,,,
806,,,|767_806_2_400_,
807,,,,
808,,,,
809,,,,
810,,,,
811,,,,
812,,,,
813,,,,
814,,|774_814_1_402_,,
815,,,,
816,,,,
817,,|777_817_1_403_,,
818,,,,
819,,,,
820,,,,
821,,,,
822,,,,
823,,,,
824,,,,
825,,,|785_825_2_404_,
826,,,,
827,,|787_827_1_405_,,
828,,,|800_828_2_408_,
829,,,,
830,,,,
831,,,,
832,,,|792_832_2_406_,
833,,|793_833_1_407_,,
834,,,,
835,,,,
836,,,,
837,,,,
838,,,,
839,,,,
840,,,,
841,|801_841_0_409_,,,
842,,,,
843,,,|803_843_2_410_,
844,,,,
845,,|805_845_1_411_,,
846,,,,
847,,,,
848,,,,
849,,,,
850,,,|810_850_2_412_,
851,,|811_851_1_413_,,
852,,,,
853,,|813_853_1_414_,,
854,,,,
855,,,|815_855_2_415_,
856,,,,
857,,,,
858,,,,
859,,|819_859_1_416_,,
860,,,,
861,,,,
862,,,|822_862_2_417_,
863,,,,
864,,,|824_864_2_418_,
865,|838_865_0_425_,|825_865_1_419_,,
866,,,|826_866_2_420_,
867,,,,
868,,|828_868_1_421_,,
869,,,,
870,,,,
871,,,|831_871_2_422_,
872,,,,
873,,,,
874,|834_874_0_423_,,,
875,,,,
876,,|836_876_1_424_,,
877,,,,
878,,,|839_878_2_426_,
879,,,,
880,,,|840_880_2_427_,
881,,|841_881_1_428_,,
882,,,,
883,,|843_883_1_429_,,
884,,,,
885,,,,
886,,,,
887,,|847_887_1_430_,,
888,,,|848_888_2_431_,
889,,,|849_889_2_432_,
890,,|850_890_1_433_,,
891,,,,
892,,,,
893,,,|853_893_2_434_,
894,|864_894_0_440_,,|854_894_2_435_,
895,,,|855_895_2_436_,
896,,,|856_896_2_437_,
897,,,,
898,,,,
899,,|859_899_1_438_,,
900,,,,
901,,,,
902,,,|862_902_2_439_,
903,,,,
904,,,,
905,,|883_905_1_451_,,
906,,,,
907,,,|867_907_2_441_,
908,,,|868_908_2_442_,
909,,,|869_909_2_443_,
910,,,|870_910_2_444_,
911,,,,
912,,,,
913,,,,
914,,,,
915,,|875_915_1_445_,,
916,,,|876_916_2_446_,
917,,|877_917_1_447_,,
918,,,|878_918_2_448_,
919,,|879_919_1_449_,,
920,,,,
921,|881_921_0_450_,,,
922,,,|909_922_2_464_,
923,,,,
924,|884_924_0_452_,,,
925,,,,
926,,,|886_926_2_453_,
927,,,|887_927_2_454_,
928,,,|888_928_2_455_,
929,,,,
930,,,,
931,,,|891_931_2_456_,
932,,,,
933,,,,
934,,,|894_934_2_457_,
935,,,,
936,,|896_936_1_458_,,
937,,,,
938,,,,
939,,,|899_939_2_459_,
940,,,,
941,,,,
942,,,,
943,,,|903_943_2_460_,
944,,,,
945,|905_945_0_461_,,,
946,,,,
947,|907_947_0_462_,,,
948,|908_948_0_463_,,,
949,,,,
950,,|910_950_1_465_,,
951,,,,
952,,,,
953,,,,
954,,,|914_954_2_466_,
955,,|915_955_1_467_,,
956,,|916_956_1_468_,,
957,,|917_957_1_469_,,
958,,,,
959,,,,
960,,|920_960_1_470_,,
961,,,,
962,,,|922_962_2_471_,
963,,,,
964,,,,
965,,,,
966,,,,
967,,,,
968,,,|928_968_2_472_,
969,,|929_969_1_473_,,
970,,|930_970_1_474_,,
971,,,,
972,,,,
973,,|933_973_1_475_,,
974,,|934_974_1_476_,,
975,,,|935_975_2_477_,
976,,,|936_976_2_478_,
977,,,,
978,,,,
979,,,|939_979_2_479_,
980,,|940_980_1_480_,,
981,,,,
982,,,|942_982_2_481_,
983,,|943_983_1_482_,,
984,,,,
985,,,|945_985_2_483_,
986,,|946_986_1_484_,,
987,,,,
988,,,|948_988_2_485_,
989,,,,
990,,,,
991,,,,
992,|952_992_0_486_,,,
993,,|953_993_1_487_,,
994,,,|954_994_2_488_,
995,,,,
996,|956_996_0_489_,,,
997,,|957_997_1_490_,,
998,,|958_998_1_491_,,
999,,,,
1000,,,,
1001,,,,
1002,,,,
1003,,,,
1004,,,,
1005,,,,
1006,|969_1006_0_494_,|966_1006_1_492_,,
1007,,,,
1008,,|968_1008_1_493_,,
1009,,,,
1010,,,,
1011,,,|971_1011_2_495_,
1012,,,|972_1012_2_496_,
1013,,,|973_1013_2_497_|996_1013_2_508_,
1014,,,|974_1014_2_498_,
1015,,,,
1016,,|976_1016_1_499_,,
1017,,,,
1018,,,,
1019,,,,
1020,,|980_1020_1_500_,,
1021,,,|981_1021_2_501_|989_1021_2_505_,
1022,,,,
1023,|983_1023_0_502_,,,
1024,,|984_1024_1_503_,,
1025,,,|985_1025_2_504_,
1026,,,,
1027,,,,
1028,,,,
1029,,,,
1030,,,,
1031,,,,
1032,,,,
1033,,,,
1034,,,|994_1034_2_506_,
1035,,|995_1035_1_507_,,
1036,,,,
1037,,,,
1038,,,|998_1038_2_509_,
1039,,,,
1040,,,,
1041,,|1001_1041_1_510_,,
1042,,,,
1043,,,|1003_1043_2_511_,
1044,,,,
1045,,,|1005_1045_2_512_,
1046,,|1006_1046_1_513_,,
1047,,,,
1048,,,|1008_1048_2_514_,
1049,,,,
1050,,,,
1051,,,|1011_1051_2_515_,
1052,,,,
1053,,,,
1054,|1014_1054_0_516_,,,
1055,,,,
1056,,,,
1057,,,,
1058,,,,
1059,,,,
1060,,,,
1061,|1021_1061_0_517_,,,
1062,,,|1022_1062_2_518_,
1063,,,|1023_1063_2_519_,
1064,,,,
1065,,,,
1066,,,,
1067,,,|1027_1067_2_520_,
1068,,|1028_1068_1_521_,,
1069,,|1029_1069_1_522_,,
1070,,,,
1071,,,,
1072,,,,
1073,,,,
1074,,,,
1075,,,|1035_1075_2_523_,
1076,|1036_1076_0_524_,,,
1077,,,,
1078,,,,
1079,|1039_1079_0_525_,,|1040_1079_2_526_,
1080,,,,
1081,,,,
1082,,,,
1083,,,|1043_1083_2_527_,
1084,,,,
1085,,,|1045_1085_2_528_,
1086,|1046_1086_0_529_,,,
1087,,|1047_1087_1_530_,,
1088,,,,
1089,,,,
1090,,,,
1091,,,,
1092,,,,
1093,,,|1053_1093_2_531_,
1094,,,|1054_1094_2_532_,
1095,,,,
1096,,,,
1097,,,,
1098,,,,
1099,,|1059_1099_1_533_,,
1100,,|1060_1100_1_534_,,
1101,,,,
1102,,,,
1103,,,|1063_1103_2_535_,
1104,,,,
1105,,,|1065_1105_2_536_,
1106,,,|1066_1106_2_537_,
1107,,|1067_1107_1_538_,,
1108,,,,
1109,,,,
1110,,|1070_1110_1_539_,,
1111,|1071_1111_0_540_,,,
1112,,,,
1113,,,,
1114,,,,
1115,,,,
1116,,,,
1117,,,|1077_1117_2_541_,
1118,,,|1078_1118_2_542_,
1119,,,,
1120,,,,
1121,,,,
1122,,,|1082_1122_2_543_,
1123,,,,
1124,,,,
1125,,|1085_1125_1_544_,,
1126,,,|1086_1126_2_545_,
1127,,,,
1128,,,,
1129,,,,
1130,,|1090_1130_1_546_,,
1131,|1117_1131_0_561_,|1091_1131_1_547_,,
1132,|1092_1132_0_548_,,,
1133,|1093_1133_0_549_,,,
1134,,,,
1135,,,|1095_1135_2_550_,
1136,,,|1096_1136_2_551_,
1137,,|1097_1137_1_552_,,
1138,,|1098_1138_1_553_,,
1139,,,,
1140,,,,
1141,,,|1101_1141_2_554_,
1142,,,|1102_1142_2_555_,
1143,,,|1103_1143_2_556_,
1144,,,,
1145,,,,
1146,,,,
1147,,|1107_1147_1_557_,,
1148,,,,
1149,,,|1109_1149_2_558_,
1150,,,,
1151,,,,
1152,,,|1112_1152_2_559_,
1153,,,,
1154,|1114_1154_0_560_,,,
1155,,,,
1156,,,,
1157,,,,
1158,,,,
1159,,|1119_1159_1_562_,,
1160,,,,
1161,,,,
1162,,,,
1163,,|1123_1163_1_563_,,
1164,,,,
1165,,,,
1166,,|1126_1166_1_564_,,
1167,,,|1127_1167_2_565_,
1168,,,,
1169,,,,
1170,,,,
1171,,,,
1172,,|1132_1172_1_566_,,
1173,,|1133_1173_1_567_,,
1174,,,|1134_1174_2_568_,
1175,,,,
1176,,,|1136_1176_2_569_,
1177,,,,
1178,,,,
1179,,,,
1180,,,,
1181,,|1141_1181_1_570_,,
1182,,,|1142_1182_2_571_,
1183,,,,
1184,,,,
1185,,,,
1186,,,,
1187,,,,
1188,,|1148_1188_1_572_,,
1189,,,,
1190,,,,
1191,,,|1151_1191_2_573_,
1192,,,,
1193,,,,
1194,,|1154_1194_1_574_,,
1195,,,,
1196,,,,
1197,,,,
1198,,,,
1199,,,,
1200,,|1160_1200_1_575_,,
1201,,,|1161_1201_2_576_,
1202,,,|1162_1202_2_577_,
1203,,,|1163_1203_2_578_,
1204,,,,
1205,,,,
1206,,,,
1207,,,,
1208,,,,
1209,,,,
1210,,,|1171_1210_2_579_,
1211,,,,
1212,,,,
1213,,,|1173_1213_2_580_,
1214,,,,
1215,,|1175_1215_1_581_,,
1216,,,,
1217,,,,
1218,,,,
1219,,,,
1220,,,|1180_1220_2_582_,
1221,,,,
1222,,|1182_1222_1_583_,,
1223,,|1183_1223_1_584_,,
1224,,,|1184_1224_2_585_,
1225,,,,
1226,,,|1186_1226_2_586_,
1227,,,|1187_1227_2_587_,
1228,,,,
1229,,,,
1230,,,,
1231,,,|1191_1231_2_588_,
1232,,,,
1233,,,,
1234,,,,
1235,,,,
1236,,,,
1237,,,|1197_1237_2_589_,
1238,,,,
1239,,,,
1240,|1200_1240_0_590_,,,
1241,,,,
1242,,,,
1243,,|1203_1243_1_591_,,
1244,|1204_1244_0_592_,,,
1245,,,,
1246,,,,
1247,,,|1207_1247_2_593_,
1248,,,,
1249,,,,
1250,,,,
1251,,|1211_1251_1_594_,,
1252,,,,
1253,,,,
1254,,,,
1255,,,|1215_1255_2_595_,
1256,,|1216_1256_1_596_,,
1257,,|1217_1257_1_597_,,
1258,,,|1218_1258_2_598_,
1259,,,,
1260,,,,
1261,,|1223_1261_1_600_,,
1262,,,|1222_1262_2_599_,
1263,,,,
1264,,,,
1265,,,,
1266,,,|1226_1266_2_601_,
1267,,,,
1268,,,,
1269,,|1229_1269_1_602_,,
1270,,,,
1271,,,,
1272,,,|1232_1272_2_603_,
1273,,,,
1274,,,|1234_1274_2_604_,
1275,,,|1235_1275_2_605_,
1276,,|1236_1276_1_606_,,
1277,,,,
1278,,,,
1279,,,|1239_1279_2_607_,
1280,,,|1240_1280_2_608_,
1281,,,,
1282,,,,
1283,,,,
1284,,,,
1285,,,,
1286,,|1246_1286_1_609_,,
1287,,,,
1288,,,,
1289,,,,
1290,|1250_1290_0_610_,,,
1291,,,|1251_1291_2_611_,
1292,,,,
1293,,,,
1294,,,,
1295,,,,
1296,,,,
1297,,,,
1298,,,,
1299,,,,
1300,,,|1260_1300_2_612_,
1301,,,|1261_1301_2_613_,
1302,,|1262_1302_1_614_,,
1303,,,,
1304,,,,
1305,,|1265_1305_1_615_,,
1306,,,,
1307,,,,
1308,,,,
1309,,,|1269_1309_2_616_,
